Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes
Reactome_2022_fixed.gmt,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,4/123,0.011022915265810541,0.10678449163753961,5.4997774414671055,24.791781074188073,CD1D;CD33;CD1C;TYROBP,5,REACTOME,100
Reactome_2022_fixed.gmt,Infection With Mycobacterium Tuberculosis R-HSA-9635486,1/26,0.1683144723625949,0.3983014231481253,8.315726290516206,14.81796888750353,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,Infectious Disease R-HSA-5663205,12/961,0.03569843734650469,0.2590777940127929,1.993996840442338,6.64529030604986,SLC25A6;AP2S1;RAB7A;IL1B;ACTG1;AP1S2;PYCARD;CYBA;RPS11;ARPC3;CEBPD;ARPC1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Inflammasomes R-HSA-622312,1/21,0.13827814778856293,0.36953642943495263,10.34892981582877,20.47523406055757,PYCARD,5,REACTOME,100
Reactome_2022_fixed.gmt,Influenza Infection R-HSA-168255,2/157,0.3041775900960663,0.5015694304775562,2.2753076837786894,2.707942810061851,SLC25A6;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Influenza Viral RNA Transcription And Replication R-HSA-168273,1/137,0.6233082257440531,0.7346979086716976,1.5368916797488226,0.7265104258498079,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Innate Immune System R-HSA-168249,29/1035,1.8472233419997132e-11,1.4315980900497777e-09,6.061266602250209,149.8027033506667,FCER1G;FTH1;CLEC10A;CST3;CD33;S100A11;RAB7A;IL1B;ACTG1;PLD4;CSTB;ARPC3;FCER1A;MNDA;LAMTOR1;COTL1;CYBA;ARPC1B;CFP;GRN;LY86;GSN;TYROBP;ANXA2;LYZ;RNASE6;PYCARD;GSTP1;CTSH,5,REACTOME,100
Reactome_2022_fixed.gmt,Inositol Phosphate Metabolism R-HSA-1483249,1/48,0.28866166393333803,0.48633215119203693,4.454779806659506,5.535063863992478,PLD4,5,REACTOME,100
Reactome_2022_fixed.gmt,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,1/38,0.23625238324420228,0.44119420967290784,5.648163265306122,8.14947848927187,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,Interferon Alpha/Beta Signaling R-HSA-909733,1/72,0.4004047119779841,0.5827486418458924,2.952618809761667,2.7024713599224137,SAMHD1,5,REACTOME,100
Reactome_2022_fixed.gmt,Interferon Gamma Signaling R-HSA-877300,8/89,1.8636293013470272e-07,5.777250834175785e-06,16.207989298399372,251.1520299308953,HLA-DRB1;HLA-DRA;HLA-DQA2;IFI30;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,Interferon Signaling R-HSA-913531,10/200,1.261289052350929e-06,3.258330051906566e-05,8.738143197216626,118.69348723332679,EIF4A1;SAMHD1;HLA-DRB1;HLA-DRA;HLA-DQA2;IFI30;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-1 Family Signaling R-HSA-446652,1/152,0.6617641463485214,0.765473452865827,1.382703576480097,0.5708437249752438,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-1 Processing R-HSA-448706,1/9,0.06175533550998405,0.2791014105145411,24.987995198079233,69.58094428453482,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-1 Signaling R-HSA-9020702,1/114,0.5558160662849712,0.6756979629346708,1.8524678593904522,1.0879874505551976,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-10 Signaling R-HSA-6783783,1/45,0.273322982005606,0.46812223437424233,4.756477872047696,6.169632674347313,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.31838713923295503,0.5112165868269662,3.95288956704177,4.524031582395664,ANXA2,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-12 Signaling R-HSA-9020591,1/44,0.2681379372334928,0.46179311412434865,4.866291344123856,6.405274180219483,ANXA2,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-2 Family Signaling R-HSA-451927,1/44,0.2681379372334928,0.46179311412434865,4.866291344123856,6.405274180219483,LGALS9,5,REACTOME,100
Reactome_2022_fixed.gmt,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,3/107,0.03971261930812595,0.2590777940127929,4.8302271890788635,15.582729640275538,VIM;IL1B;CEBPD,5,REACTOME,100
Reactome_2022_fixed.gmt,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,2/181,0.366176284389238,0.545743500772422,1.9664777639035635,1.9756030273788825,ARF3;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,Intracellular Signaling By Second Messengers R-HSA-9006925,1/306,0.88905542541787,0.9351088642653897,0.6754066602090918,0.0794249187283882,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Intrinsic Pathway For Apoptosis R-HSA-109606,1/55,0.3232208097357593,0.5112165868269662,3.8799850215315486,4.382131006279768,BID,5,REACTOME,100
Reactome_2022_fixed.gmt,Iron Uptake And Transport R-HSA-917937,1/59,0.3422196367666297,0.5278014298390806,3.6132914704343277,3.8745416044594836,FTH1,5,REACTOME,100
Reactome_2022_fixed.gmt,Killing Mechanisms R-HSA-9664420,1/11,0.07495920368365122,0.29414371065736555,20.224489795918366,52.39783597850002,CYBA,5,REACTOME,100
Reactome_2022_fixed.gmt,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,2/108,0.17683760369677792,0.4073845530191117,3.3380281690140845,5.783212115632829,EIF4A1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,L1CAM Interactions R-HSA-373760,1/99,0.5055099356286992,0.6422462296921998,2.137677405987776,1.4582969885170187,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,LDL Clearance R-HSA-8964038,1/18,0.11974532784238132,0.35693318876094426,12.126530612244897,25.737203773162058,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Leishmania Infection R-HSA-9658195,6/247,0.007821935777949951,0.08938542092016372,3.9977784830212633,19.392516666355338,ACTG1;IL1B;PYCARD;CYBA;ARPC3;ARPC1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Lysosome Vesicle Biogenesis R-HSA-432720,1/34,0.21423798669011504,0.43125232754440423,6.325007614986293,9.744735532593904,AP1S2,5,REACTOME,100
Reactome_2022_fixed.gmt,M Phase R-HSA-68886,1/380,0.9354553531024411,0.9634257789427134,0.5397273533919497,0.03601161268340676,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,MET Receptor Activation R-HSA-6806942,1/6,0.04160019013154394,0.2590777940127929,38.62894248608534,122.82653788401107,SPINT2,5,REACTOME,100
Reactome_2022_fixed.gmt,MHC Class II Antigen Presentation R-HSA-2132295,15/104,3.50094948433307e-16,5.426471700716258e-14,30.056945683301254,1069.6764198630647,AP2S1;HLA-DRB1;RAB7A;HLA-DMB;HLA-DRA;AP1S2;HLA-DQA2;IFI30;HLA-DPA1;HLA-DQB2;HLA-DQA1;CTSH;HLA-DMA;HLA-DRB5;CD74,5,REACTOME,100
Reactome_2022_fixed.gmt,MTOR Signaling R-HSA-165159,1/41,0.2523628283084181,0.4522108484139284,5.2282690854119425,7.198737995376477,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Macroautophagy R-HSA-1632852,2/114,0.19208711415722926,0.4135208707551463,3.15816091954023,5.210353750789897,GABARAP;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,1/179,0.7214725068086539,0.8192544949109257,1.1704681872749099,0.3821122231910811,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Membrane Trafficking R-HSA-199991,8/599,0.059401923532689915,0.2791014105145411,2.123014637184678,5.994180394375345,AP2S1;FTH1;ARF3;RAB7A;AP1S2;ARPC3;GABARAP;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.9274110847495155,0.9615298871984944,0.5643825618280325,0.04253094122153469,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of Carbohydrates R-HSA-71387,1/285,0.8707136887384499,0.9295927186468381,0.7267673325920878,0.10061517519593524,PGLS,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of Lipids R-HSA-556833,3/732,0.8978723613436604,0.9371731717728443,0.6499853813082052,0.07002120745788788,PLD4;ARF3;GPX1,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of Nucleotides R-HSA-15869,1/95,0.4911714998554669,0.6397611972907342,2.2290249433106575,1.584751865236527,SAMHD1,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of Proteins R-HSA-392499,15/1890,0.35140055498177525,0.5341737129850705,1.1862629349260365,1.2406276141738393,EIF4A1;TGFBI;ARF3;RAB7A;LYZ;CST3;KLF4;LGALS1;RPS11;CTSH;TUBA1B;CFP;PPA1;GSN;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism Of RNA R-HSA-8953854,2/666,0.9536315324328541,0.9788932948814065,0.5060325367790146,0.024025370521739003,EIF4A1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Metabolism R-HSA-1430728,9/2049,0.9665136196951849,0.9855895463996952,0.5953281919002789,0.020276811934412484,ARF3;SAMHD1;GPX1;PLD4;PGLS;RPS11;ALDH2;GSTP1;PPA1,5,REACTOME,100
Reactome_2022_fixed.gmt,Mitochondrial Protein Import R-HSA-1268020,1/65,0.3697355090265978,0.5458000371345015,3.2752728998576175,3.258789661345856,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,Mitotic Anaphase R-HSA-68882,1/232,0.8100486309015794,0.8825961609875133,0.8978269493542558,0.1891371184598471,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Mitotic Metaphase And Anaphase R-HSA-2555396,1/233,0.8114190512304557,0.8825961609875133,0.8938775510204081,0.18679417198972784,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Muscle Contraction R-HSA-397014,4/196,0.04948552836410529,0.2791014105145411,3.3899419729206963,10.190419844833682,MYL6;ANXA2;ALDH2;VIM,5,REACTOME,100
Reactome_2022_fixed.gmt,NGF-stimulated Transcription R-HSA-9031628,1/39,0.2416602220768429,0.44328206416462307,5.500927643784786,7.812541652956363,ID2,5,REACTOME,100
Reactome_2022_fixed.gmt,NLRP3 Inflammasome R-HSA-844456,1/16,0.10717224070661044,0.34250922287679625,13.693877551020408,30.582783395810978,PYCARD,5,REACTOME,100
Reactome_2022_fixed.gmt,Nef Mediated CD4 Down-regulation R-HSA-167590,1/8,0.05508385427886449,0.2791014105145411,28.322448979591837,82.10390858924342,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Nef Mediated CD8 Down-regulation R-HSA-182218,1/7,0.0483655803757742,0.2791014105145411,32.6828885400314,98.99538652217927,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,1/10,0.06838034554550511,0.2864582043122511,22.355531686358756,59.97251064505073,AP1S2,5,REACTOME,100
Reactome_2022_fixed.gmt,Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,2/20,0.008593571834442062,0.08938542092016372,19.380242311276795,92.1867896322687,AP2S1;AP1S2,5,REACTOME,100
Reactome_2022_fixed.gmt,Nervous System Development R-HSA-9675108,7/545,0.08887150998388829,0.32212448224377016,2.0380687093779017,4.933275055413822,MYL6;AP2S1;ACTG1;RPS11;ARPC3;ARPC1B;TYROBP,5,REACTOME,100
Reactome_2022_fixed.gmt,Neuronal System R-HSA-112316,2/386,0.7623545976037227,0.8440354473469788,0.8996457557957043,0.24411301046132022,AP2S1;ALDH2,5,REACTOME,100
Reactome_2022_fixed.gmt,Neurotransmitter Clearance R-HSA-112311,1/10,0.06838034554550511,0.2864582043122511,22.355531686358756,59.97251064505073,ALDH2,5,REACTOME,100
Reactome_2022_fixed.gmt,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.7274275282350942,0.8230019480032087,1.1507842806544106,0.3662266279948752,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Neutrophil Degranulation R-HSA-6798695,20/468,4.110713758453735e-11,2.4226595841140744e-09,8.35951643091651,199.9164924526633,FCER1G;FTH1;CST3;CD33;S100A11;RAB7A;CSTB;MNDA;LAMTOR1;COTL1;CYBA;CFP;GRN;TYROBP;GSN;ANXA2;LYZ;PYCARD;GSTP1;CTSH,5,REACTOME,100
Reactome_2022_fixed.gmt,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,1/112,0.549412250158302,0.673192875688038,1.8860620481376407,1.1295742697367743,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,1/92,0.4801492473816994,0.6333883688864971,2.302776848444296,1.6894513280230108,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.41309352910501823,0.5928657130673872,2.832899602794138,2.50451341894826,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,1/61,0.351520765964369,0.5341737129850705,3.4931691684938437,3.6520611776316296,ID2,5,REACTOME,100
Reactome_2022_fixed.gmt,Nucleotide Catabolism R-HSA-8956319,1/35,0.21979957339359957,0.43125232754440423,6.141082519964508,9.303980612456591,SAMHD1,5,REACTOME,100
Reactome_2022_fixed.gmt,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.31351941565673785,0.50885350185125,4.0285714285714285,4.672715783884278,PYCARD,5,REACTOME,100
Reactome_2022_fixed.gmt,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,1/38,0.23625238324420228,0.44119420967290784,5.648163265306122,8.14947848927187,CFP,5,REACTOME,100
Reactome_2022_fixed.gmt,O-linked Glycosylation R-HSA-5173105,1/107,0.5330015301409806,0.6582887424051952,1.9755676918654785,1.2430884027344735,CFP,5,REACTOME,100
Reactome_2022_fixed.gmt,Other Semaphorin Interactions R-HSA-416700,1/19,0.12596620891770016,0.35825252077511055,11.469939327082184,23.76275035235414,TYROBP,5,REACTOME,100
Reactome_2022_fixed.gmt,PCP/CE Pathway R-HSA-4086400,1/88,0.46508577149537267,0.6288750034301567,2.4089795918367347,1.8441544231705775,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,PD-1 Signaling R-HSA-389948,7/21,6.99419252395601e-11,3.0974281177519473e-09,79.70498084291188,1863.7699306774075,HLA-DRB1;HLA-DRA;HLA-DQA2;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,PI Metabolism R-HSA-1483255,1/82,0.4416797425338722,0.6252087679703214,2.5878302241141857,2.114697803735048,ARF3,5,REACTOME,100
Reactome_2022_fixed.gmt,PIP3 Activates AKT Signaling R-HSA-1257604,1/268,0.8537007473881003,0.9189139989246913,0.7742513827961091,0.12246687141372364,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,PTEN Regulation R-HSA-6807070,1/139,0.6286747050673267,0.7382165097381488,1.5144035953731674,0.7028972809089038,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Paracetamol ADME R-HSA-9753281,1/28,0.18003768956005906,0.4073845530191117,7.709461966604824,13.218559173914311,GSTP1,5,REACTOME,100
Reactome_2022_fixed.gmt,Pentose Phosphate Pathway R-HSA-71336,1/14,0.09442202732875048,0.3288857131675578,15.72562358276644,37.11217118117437,PGLS,5,REACTOME,100
Reactome_2022_fixed.gmt,Peptide Chain Elongation R-HSA-156902,1/86,0.45739337582434036,0.6288750034301567,2.4658073755818117,1.9287828359985844,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Peptide Hormone Metabolism R-HSA-2980736,1/89,0.46889152602948875,0.6288750034301567,2.3815288827395364,1.8037314547254018,KLF4,5,REACTOME,100
Reactome_2022_fixed.gmt,Phase I - Functionalization Of Compounds R-HSA-211945,1/104,0.5228735419051125,0.6509670602031521,2.033422064477965,1.3185026649252098,ALDH2,5,REACTOME,100
Reactome_2022_fixed.gmt,Phase II - Conjugation Of Compounds R-HSA-156580,1/107,0.5330015301409806,0.6582887424051952,1.9755676918654785,1.2430884027344735,GSTP1,5,REACTOME,100
Reactome_2022_fixed.gmt,Phospholipid Metabolism R-HSA-1483257,2/208,0.43334300670059944,0.6190614381437135,1.7048509643483343,1.4256401932648708,PLD4;ARF3,5,REACTOME,100
Reactome_2022_fixed.gmt,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,7/20,4.689018549898209e-11,2.4226595841140744e-09,85.61728395061728,2036.2540772874452,HLA-DRB1;HLA-DRA;HLA-DQA2;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.39611526386181745,0.5792251499866199,2.994789405123752,2.7733248475747443,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Plasma Lipoprotein Clearance R-HSA-8964043,1/35,0.21979957339359957,0.43125232754440423,6.141082519964508,9.303980612456591,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,"Platelet Activation, Signaling And Aggregation R-HSA-76002",4/254,0.10434244076047293,0.341872417308786,2.590266275958721,5.854201465444112,FCER1G;TAGLN2;ANXA5;SRGN,5,REACTOME,100
Reactome_2022_fixed.gmt,Platelet Adhesion To Exposed Collagen R-HSA-75892,1/12,0.08149222705904821,0.30808037058908466,18.464063886424135,46.29398054481847,FCER1G,5,REACTOME,100
Reactome_2022_fixed.gmt,Platelet Degranulation R-HSA-114608,3/125,0.058183709161040216,0.2791014105145411,4.113286713286714,11.698803890403454,TAGLN2;ANXA5;SRGN,5,REACTOME,100
Reactome_2022_fixed.gmt,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,1/23,0.1504189675267068,0.3879363365309665,9.427210884353741,17.85825557379091,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Post-translational Protein Modification R-HSA-597592,7/1383,0.8726176810523545,0.9295927186468381,0.7296686443072204,0.09942301209964124,ARF3;RAB7A;CST3;LGALS1;TUBA1B;CFP;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,Post-translational Protein Phosphorylation R-HSA-8957275,2/106,0.17179959641675838,0.40346874916056896,3.4025738327008743,5.993384120604799,LGALS1;CST3,5,REACTOME,100
Reactome_2022_fixed.gmt,Potential Therapeutics For SARS R-HSA-9679191,1/97,0.4983912557477143,0.6403645027710158,2.1824045680448343,1.5197607554602057,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383,1/9,0.06175533550998405,0.2791014105145411,24.987995198079233,69.58094428453482,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,Programmed Cell Death R-HSA-5357801,4/208,0.05909724627868534,0.2791014105145411,3.1872756593663842,9.015435339486533,IL1B;BID;VIM;GSN,5,REACTOME,100
Reactome_2022_fixed.gmt,Protein Folding R-HSA-391251,1/96,0.4947941002990592,0.6403645027710158,2.20547066994337,1.5517990738334615,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Protein Localization R-HSA-9609507,1/164,0.6897174265153885,0.7918977859991497,1.2797228983336453,0.4753828779674389,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,Pyroptosis R-HSA-5620971,1/26,0.1683144723625949,0.3983014231481253,8.315726290516206,14.81796888750353,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.46889152602948875,0.6288750034301567,2.3815288827395364,1.8037314547254018,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,RAB Geranylgeranylation R-HSA-8873719,1/62,0.3561225556957304,0.5359125838139632,3.4360378297660525,3.5476415404058828,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,RAC1 GTPase Cycle R-HSA-9013149,3/178,0.13077994102055232,0.36198019389617164,2.856314625545395,5.810427201186348,RAB7A;CYBA;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RAC2 GTPase Cycle R-HSA-9013404,3/87,0.023416079766534714,0.19618877642231788,5.985062275003103,22.46991275481843,RAB7A;CYBA;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RAC3 GTPase Cycle R-HSA-9013423,3/93,0.02782610124461099,0.22118183040588224,5.585017192752,20.00430737703807,RAB7A;CYBA;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPase Cycle R-HSA-9012999,6/441,0.09040267727486452,0.32212448224377016,2.1746377601045865,5.226701399777012,RAB7A;ACTG1;CYBA;VIM;TUBA1B;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPase Effectors R-HSA-195258,5/269,0.04110484377651291,0.2590777940127929,3.0372631951149853,9.693818238692739,MYL6;ACTG1;CYBA;ARPC3;ARPC1B,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate CIT R-HSA-5625900,1/19,0.12596620891770016,0.35825252077511055,11.469939327082184,23.76275035235414,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate Formins R-HSA-5663220,1/119,0.571435447383345,0.6919726120657693,1.7734435546370446,0.9924256726096636,ACTG1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate NADPH Oxidases R-HSA-5668599,1/24,0.15642594214958325,0.3879363365309665,9.025184541901867,16.74327501887001,CYBA,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate PAKs R-HSA-5627123,1/21,0.13827814778856293,0.36953642943495263,10.34892981582877,20.47523406055757,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate PKNs R-HSA-5625740,1/62,0.3561225556957304,0.5359125838139632,3.4360378297660525,3.5476415404058828,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate ROCKs R-HSA-5627117,1/19,0.12596620891770016,0.35825252077511055,11.469939327082184,23.76275035235414,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,3/36,0.002036374866353329,0.03006077183664438,15.17117211147062,94.0094435536866,ARPC1B;ACTG1;ARPC3,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOBTB GTPase Cycle R-HSA-9706574,2/35,0.025144038771638733,0.20512242155810545,10.687081832218219,39.36195913266986,ACTG1;VIM,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOBTB1 GTPase Cycle R-HSA-9013422,1/23,0.1504189675267068,0.3879363365309665,9.427210884353741,17.85825557379091,VIM,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOBTB2 GTPase Cycle R-HSA-9013418,1/23,0.1504189675267068,0.3879363365309665,9.427210884353741,17.85825557379091,ACTG1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOD GTPase Cycle R-HSA-9013405,1/52,0.3086174024133335,0.5061978558102296,4.107192391519715,4.8286328478353795,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOF GTPase Cycle R-HSA-9035034,1/42,0.2576581145550854,0.4564229457832941,5.101794934841406,6.918654872202668,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOG GTPase Cycle R-HSA-9013408,2/74,0.09590790546741922,0.33034945216555506,4.91961950059453,11.533392950531475,RAB7A;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOH GTPase Cycle R-HSA-9013407,3/36,0.002036374866353329,0.03006077183664438,15.17117211147062,94.0094435536866,TUBA1B;RAB7A;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOJ GTPase Cycle R-HSA-9013409,2/54,0.05553006611723309,0.2791014105145411,6.8068965517241375,19.677585340148298,RAB7A;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RHOQ GTPase Cycle R-HSA-9013406,2/59,0.06493190229942011,0.2795679126780588,6.211994002998501,16.98617713049084,RAB7A;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,RNA Polymerase II Transcription R-HSA-73857,5/1312,0.9630710842923493,0.985320251256199,0.5512937260134531,0.020744110336905344,BID;PRELID1;KLF4;SPI1;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,ROS And RNS Production In Phagocytes R-HSA-1222556,1/36,0.22532232368715943,0.4338504369131641,5.967519402127048,8.892936767621755,CYBA,5,REACTOME,100
Reactome_2022_fixed.gmt,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,1/98,0.5019631424946994,0.6403645027710158,2.159811616954474,1.4886039009725727,SPI1,5,REACTOME,100
Reactome_2022_fixed.gmt,Rab Regulation Of Trafficking R-HSA-9007101,2/122,0.21267763184151237,0.43125232754440423,2.946201173272285,4.560653790334921,RAB7A;GABARAP,5,REACTOME,100
Reactome_2022_fixed.gmt,Recycling Pathway Of L1 R-HSA-437239,1/28,0.18003768956005906,0.4073845530191117,7.709461966604824,13.218559173914311,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Regulated Necrosis R-HSA-5218859,1/57,0.33278692985730773,0.5210300416957848,3.7419180061405095,4.117055928538825,IL1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,3/62,0.009464913463219506,0.09464913463219506,8.520361990950226,39.70628112584965,ARPC1B;ACTG1;ARPC3,5,REACTOME,100
Reactome_2022_fixed.gmt,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,1/167,0.6963418139822108,0.7965533665479165,1.2562971134399705,0.4546723014132649,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,2/123,0.2152680019763342,0.43125232754440423,2.9216687952320135,4.4873078534321085,LGALS1;CST3,5,REACTOME,100
Reactome_2022_fixed.gmt,Regulation Of PTEN Gene Transcription R-HSA-8943724,1/61,0.351520765964369,0.5341737129850705,3.4931691684938437,3.6520611776316296,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,1/98,0.5019631424946994,0.6403645027710158,2.159811616954474,1.4886039009725727,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Response Of Mtb To Phagocytosis R-HSA-9637690,1/22,0.14436980016376802,0.38251827393818877,9.866635026103465,19.095660613667114,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,3/130,0.06392322627913684,0.2791014105145411,3.9500617030028793,10.862956082853907,TAGLN2;ANXA5;SRGN,5,REACTOME,100
Reactome_2022_fixed.gmt,Retrograde Neurotrophin Signaling R-HSA-177504,1/14,0.09442202732875048,0.3288857131675578,15.72562358276644,37.11217118117437,AP2S1,5,REACTOME,100
